OBJECTID,state,managing_agency,rights_type,state_enabling_act,,county,trust_name,activity,activity_info,township,range,section,aliquot,acres,gis_acres
191375,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Navajo Nation,30N,2W,29,SWNW N2NWSW LY WLY OF CATARACT CANYON,39.630000000000003,41.896
191377,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Cataract Natural Reserve Land,30N,2W,8,E2E2,160.000000000000000,160.665
191379,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Cataract Natural Reserve Land,30N,2W,20,E2NE,80.000000000000000,80.186
191426,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Cataract Natural Reserve Land,30N,2W,17,SESE,40.000000000000000,40.005
191428,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Unleased Parcels,layer_index: AZ-Surface Activities activity: Unleased Parcels lease_status: N lessee: ,30N,2W,33,W2NE SENE NW NESW E2SE,400.000000000000000,401.502
191434,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Unleased Parcels,layer_index: AZ-Surface Activities activity: Unleased Parcels lease_status: N lessee: ,30N,2W,29,CATARACT CANYON LY IN S2SE,60.530000000000001,64.83
191504,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Cataract Natural Reserve Land,30N,2W,21,ALL,640.000000000000000,643.35
191886,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Navajo Nation,30N,2W,18,LOTS 1 THRU 4 E2W2 E2,631.320000000000050,630.937
191888,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Navajo Nation,30N,2W,19,LOTS 1 THRU 4 E2W2 E2,632.480000000000018,634.387
191890,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Cataract Natural Reserve Land,30N,2W,17,E 825 FT OF THE SWSW,25.000000000000000,24.984
191892,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Cataract Natural Reserve Land,30N,2W,9,ALL,640.000000000000000,642.872
191894,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Cataract Natural Reserve Land,30N,2W,28,N2 SE E2SESW N2N2NESW SENENESW E2SENESW,517.500000000000000,520.068
192004,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Navajo Nation,31N,3W,6,LOTS 1 THRU 7 S2NE SENW E2SW SE,627.679999999999950,615.005
192005,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Navajo Nation,31N,3W,5,LOTS 1 THRU 4 S2N2 S2,640.000000000000000,634.368
185223,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Zuni Indian Tribe,15N,26E,32,ALL,640.000000000000000,645.647
185394,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: PUEBLO OF ZUNI,17N,31E,22,LOTS 1 THRU 4,198.060000000000002,199.837
185843,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: PUEBLO OF ZUNI,17N,31E,10,LOTS 1 THRU 4,193.500000000000000,192.999
185160,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Jerry D. Winn and Henson Dean Winn,20N,26E,36,ALL,640.000000000000000,637.924
185163,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Leon Plant,19N,28E,36,SESE,40.000000000000000,40.392
185164,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: David L. Nielsen and E. Ruth Nielsen,18N,29E,36,ALL LYING N OF HWY 61,307.000000000000000,320.788
185165,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Leon Plant,18N,28E,2,S2SW SE,240.000000000000000,235.027
185166,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Leon Plant,18N,28E,36,ALL,640.000000000000000,631.471
185170,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Lance K. Knight,18N,27E,32,ALL,640.000000000000000,634.381
185300,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM COMMON SCHLS,Unleased Parcels,layer_index: AZ-Surface Activities activity: Unleased Parcels lease_status: N lessee: ,21N,28E,16,ALL,640.000000000000000,640.964
185303,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Jerry and Nancy Winn,20N,26E,2,L 1 TO 4 S2N2 S2,655.039999999999964,658.202
185306,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: David L. Nielsen and E. Ruth Nielsen,18N,29E,36,S OF HWY 61,315.000000000000000,301.666
185307,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM COMMON SCHLS,Unleased Parcels,layer_index: AZ-Surface Activities activity: Unleased Parcels lease_status: N lessee: ,18N,29E,36,HWY 61,18.000000000000000,15.461
185311,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Jerry and Nancy Winn,19N,26E,36,ALL,640.000000000000000,645.792
185314,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Ghost Lake Corporation,18N,26E,36,ALL,640.000000000000000,665.888
185808,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Jerry D. Winn and Henson Dean Winn,20N,26E,22,SESW S2SE,120.000000000000000,120.425
185810,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Jerry D. Winn and Henson Dean Winn,20N,26E,24,NWSW S2SW,120.000000000000000,119.817
185811,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Petrified Forest National Park,19N,26E,6,L1 TO 7 SENW E2SW S2NE SE,619.110000000000014,615.032
185824,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Jerry and Nancy Winn,19N,26E,12,S2,320.000000000000000,317.4
185839,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Lance K. Knight,18N,27E,20,E2 E2W2,480.000000000000000,477.285
185840,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Jaralosa Cattle Co LLC, 50% Interest and Platt Cattle Co LLC, 50% Interest",17N,31E,4,LOTS 1 THRU 4 S2N2 S2,637.519999999999982,631.48
185841,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Jaralosa Cattle Co LLC, 50% Interest and Platt Cattle Co LLC, 50% Interest",17N,31E,6,LOTS 1 THRU 7 S2NE SENW E2SW SE,639.059999999999945,642.214
186011,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Jerry and Nancy Winn,19N,26E,24,N2 SE N2SW SESW,600.000000000000000,600.359
186014,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Jerry D. Winn and Henson Dean Winn,19N,26E,12,N2,320.000000000000000,319.406
186085,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Ghost Lake Corporation,18N,26E,24,ALL,640.000000000000000,656.808
186086,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Jerry and Nancy Winn,18N,26E,12,ALL,640.000000000000000,650.558
186462,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Apache,COUNTY BOND,Unleased Parcels,layer_index: AZ-Surface Activities activity: Unleased Parcels lease_status: N lessee: ,21N,29E,4,L1,40.770000000000003,40.771
190505,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Nat Land and Cattle LLC,20N,14E,2,LOTS 1 THRU 4 S2N2 S2,624.639999999999986,629.454
190507,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: City of Flagstaff,20N,12.5E,2,LOTS 1 THRU 4 S2N2 S2,710.840000000000032,710.854
190514,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Nat Land and Cattle LLC,19N,14E,2,LOTS 1 2 S2NE SENW S2SWNW S2N2SWNW N2S2 SESE M&B IN LOT 4 N2N2SWNW,470.569999999999993,517.393
190692,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM COMMON SCHLS,Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Babbitt Ranches, L.L.C.",26N,10E,16,LOT 1 SENE E2SE,152.729999999999990,160.178
190790,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM COMMON SCHLS,Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Babbitt Ranches, L.L.C.",26N,6E,2,ALL,640.000000000000000,639.604
190819,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Turrell Trading Company,22N,11E,32,LOTS 1 THRU 4 W2,440.120000000000005,440.243
190940,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM COMMON SCHLS,Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Babbitt Ranches, L.L.C.",27N,6E,16,ALL,640.000000000000000,641.369
191028,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Hopi Tribe,21N,11E,32,LOTS 1 THRU 4 W2,439.720000000000027,439.498
191056,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: City of Flagstaff,20N,14E,6,LOTS 1 THRU 6 SENW E2SW S2NE SE LOT 7 LY NE OF PAT 6057,605.940000000000055,579.461
191057,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Nat Land and Cattle LLC,20N,15E,6,LOTS 1 THRU 7 S2NE SENW E2SW SE,542.669999999999959,546.923
191058,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: City of Flagstaff,20N,14E,4,LOTS 1 THRU 4 S2N2 S2,626.460000000000036,625.43
191059,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Nat Land and Cattle LLC,20N,14E,1,ALL,640.000000000000000,624.611
191065,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: City of Flagstaff,20N,13E,8,LOTS 1 THRU 4 S2N2 S2,638.960000000000036,636.692
191066,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: City of Flagstaff,20N,13E,10,LOTS 1 THRU 4 S2N2 S2,635.159999999999968,637.6
191067,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: City of Flagstaff,20N,13E,12,LOTS 1 THRU 7 SWNE S2NW W2SE SW,630.970000000000027,631.185
191403,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Nat Land and Cattle LLC,20N,15E,4,LOTS 1 THRU 4 S2N2 S2,628.700000000000045,632.171
191527,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Babbitt Ranches, L.L.C.",27N,8E,28,ALL,640.000000000000000,639.653
191530,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Babbitt Ranches, L.L.C.",27N,8E,22,ALL,640.000000000000000,639.834
191531,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Babbitt Ranches, L.L.C.",27N,8E,2,SE,160.000000000000000,160.642
191537,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Babbitt Ranches, L.L.C.",27N,9E,4,LOTS 1 THRU 4 S2N2 S2,636.679999999999950,638.18
191539,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Babbitt Ranches, L.L.C.",27N,10E,6,LOTS 1 THRU 4 S2N2 S2,641.200000000000045,642.425
191542,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Babbitt Ranches, L.L.C.",26N,8E,18,LOTS 1 THRU 4 E2W2 E2,630.000000000000000,630.364
191552,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Babbitt Ranches, L.L.C.",26N,9E,14,SW,160.000000000000000,159.883
191653,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Babbitt Ranches, L.L.C.",26N,7E,10,W2,320.000000000000000,319.716
191761,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Turrell Trading Company,21N,11E,8,LOTS 1 TO 4 W2,440.000000000000000,439.52
191762,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Turrell Trading Company,21N,11E,20,LOTS 1 2 NW,219.979999999999990,219.934
191785,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Babbitt Ranches, L.L.C.",26N,7E,6,LOTS 1 THRU 4 E2W2 E2,602.320000000000050,602.36
191957,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Babbitt Ranches, L.L.C.",27N,6E,28,ALL,640.000000000000000,640.402
191984,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Babbitt Ranches, L.L.C.",26N,7E,4,ALL,640.000000000000000,641.435
191986,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Babbitt Ranches, L.L.C.",26N,7E,14,ALL,640.000000000000000,639.403
191997,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Babbitt Ranches, L.L.C.",27N,9E,2,LOTS 1 THRU 4 S2N2 S2,638.159999999999968,640.402
192066,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Babbitt Ranches, L.L.C.",26N,9E,24,NW,160.000000000000000,160.333
192125,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Turrell Land Company, LLC dba Turrell Trading Company",23N,11E,8,LOTS 1 THRU 4 W2,440.480000000000018,440.475
192129,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Turrell Land Company, LLC dba Turrell Trading Company",23N,11E,32,LOTS 1 3 4 W2,410.750000000000000,410.755
192135,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Turrell Land Company, LLC dba Turrell Trading Company",23N,11E,20,LOTS 1 THRU 4 W2,440.839999999999975,440.823
192137,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Turrell Trading Company,22N,11E,8,LOTS 1 THRU 4 W2,440.600000000000023,440.734
192138,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Turrell Trading Company,22N,11E,20,LOTS 1 THRU 4 W2,440.279999999999973,440.233
192141,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Hopi Tribe,21N,11E,20,LOTS 3 4 S2W2,219.780000000000001,219.589
192234,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Coconino,UNIVERSITY,Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Babbitt Ranches, L.L.C.",26N,9E,10,ALL,640.000000000000000,639.877
197785,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Navajo,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Navajo Nation,20N,16E,2,LOTS 1 THRU 4 S2N2 S2,637.960000000000036,635.988
197786,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Navajo,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Navajo Nation,20N,17E,2,LOTS 1 THRU 4 S2N2 S2,638.580000000000041,654.537
197966,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Navajo,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Nat Land and Cattle LLC,20N,15E,2,LOTS 1 THRU 4 S2N2 S2,632.879999999999995,636.873
197996,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Navajo,PERM COMMON SCHLS,Grazing Lease,"layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Bar T Bar Ranch, Inc.",20N,19E,2,LOTS 1 THRU 4 S2N2 S2,641.259999999999991,636.82
198012,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Navajo,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Jeffers Cattle Co,20N,21E,2,ALL E OF CNTR LN HWY 77,268.899999999999977,272.89
198033,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Navajo,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Jeffers Cattle Co,20N,22E,2,LOTS 1 & 2 S2NE S2,483.800000000000011,482.592
198060,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Navajo,PERM COMMON SCHLS,Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: W B Jeffers Jr. ET AL,20N,21E,2,ALL W OF C/L  LN HWY 77,373.000000000000000,370.568
198068,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Navajo,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Navajo Nation,20N,17E,4,LOTS 1 THRU 4 S2N2 S2,639.379999999999995,636.833
198069,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Navajo,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Navajo Nation,20N,17E,6,LOTS 1 THRU 7 S2NE SENW E2SW SE,722.070000000000050,723.61
198338,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Navajo,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Jeffers Cattle Co,20N,22E,4,LOTS 1 THRU  4 S2N2 S2,645.120000000000005,643.364
198339,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Navajo,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: Jeffers Cattle Co,20N,23E,4,LOTS 1 THRU  4  S2N2 S2,648.700000000000045,662.732
198348,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Navajo,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: W B Jeffers Jr. ET AL,20N,21E,6,LOTS 1 THRU 7 SENW S2NE E2SW SE,673.809999999999945,678.696
198349,AZ,State Land Department,Surface,36 Stat. 557-579 (1910),,Navajo,PERM CMN SCHLS (INDMTY SELEC),Grazing Lease,layer_index: AZ-Surface Activities activity: Grazing Lease lease_status: Y lessee: W B Jeffers Jr. ET AL,20N,21E,4,LOTS 1 THRU 4 S2N2 S2,642.860000000000014,646.093
